ts_id,Date,lightgbm,lumpy_hurdle,random_forest,xgboost
1161058MA0000,04/01/2026,0,0,0,0
1161059R00000,01/01/2026,0,0,0,0
1161059R00000,02/01/2026,0,0,0,0
1161059R00000,03/01/2026,0,0,0,0
1161059R00000,04/01/2026,0,0,0,0
1161060R00000,01/01/2026,1,1,1,1
1161060R00000,02/01/2026,1,1,1,1
1161060R00000,03/01/2026,0,0,0,0
1161060R00000,04/01/2026,1,1,1,1
1161061M01000,01/01/2026,0,0,0,0
1161061M01000,02/01/2026,0,0,0,0
1161061M01000,03/01/2026,0,0,0,0
1161061M01000,04/01/2026,0,0,0,0
1161061PA0000,01/01/2026,0,0,0,0
1161061PA0000,02/01/2026,0,0,0,0
1161061PA0000,03/01/2026,0,0,0,0
1161061PA0000,04/01/2026,0,0,0,0
1161062RB0000,01/01/2026,0,0,0,0
1161062RB0000,02/01/2026,0,1,1,1
1161062RB0000,03/01/2026,0,0,0,0
1161062RB0000,04/01/2026,0,0,0,0
1161065D00000,01/01/2026,0,0,0,0
1161065D00000,02/01/2026,0,0,0,0
1161065D00000,03/01/2026,0,0,0,0
1161065D00000,04/01/2026,0,0,0,0
1161067R01000,01/01/2026,5,5,4,5
1161067R01000,02/01/2026,5,4,3,5
1161067R01000,03/01/2026,5,4,3,5
1161067R01000,04/01/2026,5,4,3,4
1161073K00000,01/01/2026,0,0,0,0
1161073K00000,02/01/2026,0,0,0,0
1161073K00000,03/01/2026,0,0,0,0
1161073K00000,04/01/2026,0,0,0,0
1161077M00000,01/01/2026,0,0,0,0
1161077M00000,02/01/2026,0,0,0,0
1161077M00000,03/01/2026,0,0,0,0
1161077M00000,04/01/2026,0,0,0,0
1161080GA1000,01/01/2026,0,0,0,0
1161080GA1000,02/01/2026,0,0,0,0
1161080GA1000,03/01/2026,0,0,0,0
1161080GA1000,04/01/2026,0,0,0,0
1161081A00000,01/01/2026,0,0,0,0
1161081A00000,02/01/2026,0,0,0,0
1161081A00000,03/01/2026,0,0,0,0
1161081A00000,04/01/2026,0,0,0,0
1161084000000,01/01/2026,0,0,0,0
1161084000000,02/01/2026,0,0,0,0
1161084000000,03/01/2026,0,0,0,0
1161084000000,04/01/2026,0,0,0,0
11610M53M00000,01/01/2026,6,5,6,6
11610M53M00000,02/01/2026,6,5,6,6
11610M53M00000,03/01/2026,8,7,7,8
11610M53M00000,04/01/2026,0,0,0,0
11610M55RA1000,01/01/2026,0,0,0,0
11610M55RA1000,02/01/2026,0,0,0,0
11610M55RA1000,03/01/2026,0,1,1,0
11610M55RA1000,04/01/2026,0,0,0,0
11610M62S00000,01/01/2026,0,0,0,0
11610M62S00000,02/01/2026,0,0,0,0
11610M62S00000,03/01/2026,0,0,0,0
11610M62S00000,04/01/2026,0,0,0,0
11610M62SA0000,01/01/2026,0,0,0,0
11610M62SA0000,02/01/2026,0,0,0,0
11610M62SA0000,03/01/2026,0,0,0,0
11610M62SA0000,04/01/2026,0,0,0,0
11610M65L00000,01/01/2026,1,1,1,1
11610M65L00000,02/01/2026,0,0,0,0
11610M65L00000,03/01/2026,0,0,0,0
11610M65L00000,04/01/2026,0,0,0,0
11610M67P10000,01/01/2026,1,1,1,1
11610M67P10000,02/01/2026,1,1,1,1
11610M67P10000,03/01/2026,0,0,0,0
11610M67P10000,04/01/2026,1,1,1,1
11610M68K03000,01/01/2026,4,3,4,3
11610M68K03000,02/01/2026,4,4,4,4
11610M68K03000,03/01/2026,8,8,7,7
11610M68K03000,04/01/2026,8,8,9,8
11610M68P02000,01/01/2026,0,1,1,1
11610M68P02000,02/01/2026,0,0,0,0
11610M68P02000,03/01/2026,0,0,0,0
11610M68P02000,04/01/2026,0,0,0,0
11610M72R00000,01/01/2026,0,0,0,0
11610M72R00000,02/01/2026,0,0,0,0
11610M72R00000,03/01/2026,0,0,0,0
11610M72R00000,04/01/2026,0,0,0,0
11610M74LA0000,01/01/2026,0,0,0,0
11610M74LA0000,02/01/2026,0,1,1,1
11610M74LA0000,03/01/2026,0,0,0,0
11610M74LA0000,04/01/2026,0,0,0,0
11610M74LB0000,01/01/2026,0,0,0,0
11610M74LB0000,02/01/2026,1,1,2,1
11610M74LB0000,03/01/2026,2,2,2,2
11610M74LB0000,04/01/2026,0,0,0,0
11610M74TA0000,01/01/2026,0,0,0,0
11610M74TA0000,02/01/2026,0,0,0,0
11610M74TA0000,03/01/2026,0,0,0,0
11610M74TA0000,04/01/2026,0,0,0,0
11610M76M00000,01/01/2026,1,2,1,2
11610M76M00000,02/01/2026,0,1,1,1
11610M76M00000,03/01/2026,0,0,0,0
11610M76M00000,04/01/2026,0,0,0,0
11610M79F30000,01/01/2026,0,0,0,0
11610M79F30000,02/01/2026,0,0,0,0
11610M79F30000,03/01/2026,0,0,0,0
11610M79F30000,04/01/2026,0,0,0,0
11610M79G40000,01/01/2026,0,0,0,0
11610M79G40000,02/01/2026,0,0,0,0
11610M79G40000,03/01/2026,0,0,0,0
11610M79G40000,04/01/2026,0,0,0,0
11610M79G50000,01/01/2026,0,0,0,0
11610M79G50000,02/01/2026,0,0,0,0
11610M79G50000,03/01/2026,0,0,0,0
11610M79G50000,04/01/2026,0,0,0,0
1162052R00000,01/01/2026,0,0,0,0
1162052R00000,02/01/2026,0,0,0,0
1162052R00000,03/01/2026,0,0,0,0
1162052R00000,04/01/2026,0,0,0,0
1162052R20000,01/01/2026,0,0,0,0
1162052R20000,02/01/2026,0,0,0,0
1162052R20000,03/01/2026,0,0,0,0
1162052R20000,04/01/2026,0,0,0,0
1162052S00000,01/01/2026,0,0,0,0
1162052S00000,02/01/2026,0,0,0,0
1162052S00000,03/01/2026,0,0,0,0
1162052S00000,04/01/2026,0,0,0,0
1162057L00000,01/01/2026,0,0,0,0
1162057L00000,02/01/2026,0,0,0,0
1162057L00000,03/01/2026,0,0,0,0
1162057L00000,04/01/2026,0,0,0,0
1162059R00000,01/01/2026,0,0,0,0
1162059R00000,02/01/2026,0,0,0,0
1162059R00000,03/01/2026,0,0,0,0
1162059R00000,04/01/2026,0,0,0,0
1162061M10000,01/01/2026,0,0,0,0
1162061M10000,02/01/2026,0,0,0,0
1162061M10000,03/01/2026,0,0,0,0
1162061M10000,04/01/2026,0,0,0,0
1162062R00000,01/01/2026,0,0,0,0
1162062R00000,02/01/2026,0,0,0,0
1162062R00000,03/01/2026,0,0,0,0
1162062R00000,04/01/2026,0,0,0,0
1162069T10000,04/01/2026,5,5,5,5
1162071C11000,01/01/2026,0,0,0,0
1162071C11000,02/01/2026,0,0,0,0
1162071C11000,03/01/2026,0,0,0,0
1162071C11000,04/01/2026,0,0,0,0
1162073R02000,01/01/2026,0,0,0,0
1162073R02000,02/01/2026,0,0,0,0
1162073R02000,03/01/2026,0,0,0,0
1162073R02000,04/01/2026,0,0,0,0
11620M53M00000,01/01/2026,1,2,2,2
11620M53M00000,02/01/2026,2,2,2,1
11620M53M00000,03/01/2026,12,7,2,9
11620M53M00000,04/01/2026,0,1,1,0
11620M60MA0000,01/01/2026,0,0,0,0
11620M60MA0000,02/01/2026,0,0,0,0
11620M60MA0000,03/01/2026,0,0,0,0
11620M60MA0000,04/01/2026,0,0,0,0
11620M62S02000,01/01/2026,0,0,0,0
11620M62S02000,02/01/2026,0,0,0,0
11620M62S02000,03/01/2026,0,0,0,0
11620M62S02000,04/01/2026,0,0,0,0
11620M62SB0000,01/01/2026,0,0,0,0
11620M62SB0000,02/01/2026,0,0,0,0
11620M62SB0000,03/01/2026,0,0,0,0
11620M62SB0000,04/01/2026,0,0,0,0
11620M65L10000,01/01/2026,0,0,0,0
11620M65L10000,02/01/2026,0,0,0,0
11620M65L10000,03/01/2026,0,0,0,0
11620M65L10000,04/01/2026,0,0,0,0
11620M67P00000,01/01/2026,0,0,0,0
11620M67P00000,02/01/2026,0,0,0,0
11620M67P00000,03/01/2026,0,0,0,0
11620M67P00000,04/01/2026,0,0,0,0
11620M68K00000,01/01/2026,0,0,0,0
11620M68K00000,02/01/2026,0,0,0,0
11620M68K00000,03/01/2026,0,0,0,0
11620M68K00000,04/01/2026,0,0,0,0
11620M68P01000,01/01/2026,0,0,0,0
11620M68P01000,02/01/2026,0,1,1,1
11620M68P01000,03/01/2026,0,0,0,0
11620M68P01000,04/01/2026,0,0,0,0
11620M68P61000,01/01/2026,0,0,0,0
11620M68P61000,02/01/2026,0,0,0,0
11620M68P61000,03/01/2026,0,0,0,0
11620M68P61000,04/01/2026,0,0,0,0
11620M74LA0000,01/01/2026,0,0,0,0
11620M74LA0000,02/01/2026,0,0,0,0
11620M74LA0000,03/01/2026,0,0,0,0
11620M74LA0000,04/01/2026,0,0,0,0
11620M74LC0000,01/01/2026,0,0,0,0
11620M74LC0000,02/01/2026,0,0,0,0
11620M74LC0000,03/01/2026,0,0,0,0
11620M74LC0000,04/01/2026,0,0,0,0
11620M76M00000,01/01/2026,4,3,4,3
11620M76M00000,02/01/2026,2,2,2,2
11620M76M00000,03/01/2026,0,0,0,0
11620M76M00000,04/01/2026,0,0,0,0
11620M79F40000,01/01/2026,0,0,0,0
11620M79F40000,02/01/2026,0,0,0,0
11620M79F40000,03/01/2026,0,0,0,0
11620M79F40000,04/01/2026,0,0,0,0
11620M79G40000,01/01/2026,0,0,0,0
11620M79G40000,02/01/2026,0,0,0,0
11620M79G40000,03/01/2026,0,0,0,0
11620M79G40000,04/01/2026,0,0,0,0
11620M79M00000,01/01/2026,0,0,0,0
11620M79M00000,02/01/2026,0,0,0,0
11620M79M00000,03/01/2026,0,0,0,0
11620M79M00000,04/01/2026,0,0,0,0
1164176K00000,01/01/2026,0,0,0,0
1164176K00000,02/01/2026,0,0,0,0
1164176K00000,03/01/2026,0,0,0,0
1164176K00000,04/01/2026,0,0,0,0
11649M79F00000,01/01/2026,0,0,0,0
11649M79F00000,02/01/2026,0,0,0,0
11649M79F00000,03/01/2026,0,0,0,0
11649M79F00000,04/01/2026,0,0,0,0
11651M53M00000,01/01/2026,0,0,0,0
11651M53M00000,02/01/2026,0,0,0,0
11651M53M00000,03/01/2026,0,0,0,0
11651M53M00000,04/01/2026,0,0,0,0
11651M76M20000,01/01/2026,0,1,1,0
11651M76M20000,02/01/2026,0,0,0,0
11651M76M20000,03/01/2026,0,0,0,0
11651M76M20000,04/01/2026,0,1,1,0
11670M68K00000,01/01/2026,0,0,0,0
11670M68K00000,02/01/2026,0,0,0,0
11670M68K00000,03/01/2026,0,0,0,0
11670M68K00000,04/01/2026,0,0,0,0
1171057L10000,01/01/2026,0,0,0,0
1171057L10000,02/01/2026,0,0,0,0
1171057L10000,03/01/2026,0,0,0,0
1171057L10000,04/01/2026,0,0,0,0
1171059R00000,01/01/2026,0,0,0,0
1171059R00000,02/01/2026,0,0,0,0
1171059R00000,03/01/2026,0,0,0,0
1171059R00000,04/01/2026,0,0,0,0
1171060A01000,01/01/2026,0,0,0,0
1171060A01000,02/01/2026,0,0,0,0
1171060A01000,03/01/2026,0,0,0,0
1171060A01000,04/01/2026,0,0,0,0
1171060K00000,01/01/2026,0,0,0,0
1171060K00000,02/01/2026,0,0,0,0
1171060K00000,03/01/2026,0,0,0,0
1171060K00000,04/01/2026,0,0,0,0
1171065J10000,01/01/2026,0,0,0,0
1171065J10000,02/01/2026,0,0,0,0
1171065J10000,03/01/2026,0,0,0,0
1171065J10000,04/01/2026,0,0,0,0
1171069D00000,01/01/2026,0,0,0,0
1171069D00000,02/01/2026,0,0,0,0
1171069D00000,03/01/2026,0,0,0,0
1171069D00000,04/01/2026,0,0,0,0
1171078F01000,01/01/2026,0,0,0,0
1171078F01000,02/01/2026,0,0,0,0
1171078F01000,03/01/2026,0,0,0,0
1171078F01000,04/01/2026,0,0,0,0
1171078F11000,01/01/2026,0,0,0,0
1171078F11000,02/01/2026,0,0,0,0
1171078F11000,03/01/2026,0,0,0,0
1171078F11000,04/01/2026,0,0,0,0
1171080J00000,01/01/2026,0,0,0,0
1171080J00000,02/01/2026,0,0,0,0
1171080J00000,03/01/2026,0,0,0,0
1171080J00000,04/01/2026,0,0,0,0
1171081A01000,01/01/2026,0,0,0,0
1171081A01000,02/01/2026,0,0,0,0
1171081A01000,03/01/2026,0,0,0,0
1171081A01000,04/01/2026,0,0,0,0
11710M53M00000,01/01/2026,7,7,4,7
11710M53M00000,02/01/2026,2,3,4,3
11710M53M00000,03/01/2026,9,7,4,7
11710M53M00000,04/01/2026,2,3,4,2
11710M60MA0000,01/01/2026,0,0,0,0
11710M60MA0000,02/01/2026,0,0,0,0
11710M60MA0000,03/01/2026,0,0,0,0
11710M60MA0000,04/01/2026,0,0,0,0
11710M65L00000,01/01/2026,0,0,0,0
11710M65L00000,02/01/2026,0,0,0,0
11710M65L00000,03/01/2026,0,0,0,0
11710M65L00000,04/01/2026,0,0,0,0
11710M67P00000,01/01/2026,0,1,1,0
11710M67P00000,02/01/2026,0,0,0,0
11710M67P00000,03/01/2026,1,2,2,1
11710M67P00000,04/01/2026,0,0,0,0
11710M68K00000,01/01/2026,4,3,4,3
11710M68K00000,02/01/2026,5,5,6,5
11710M68K00000,03/01/2026,5,5,6,5
11710M68K00000,04/01/2026,5,5,6,5
11710M68K10000,01/01/2026,0,0,0,0
11710M68K10000,02/01/2026,0,0,0,0
11710M68K10000,03/01/2026,0,0,0,0
11710M68K10000,04/01/2026,0,0,0,0
11710M74LA0000,01/01/2026,0,0,0,0
11710M74LA0000,02/01/2026,0,0,0,0
11710M74LA0000,03/01/2026,0,0,0,0
11710M74LA0000,04/01/2026,0,0,0,0
11710M74LC0000,01/01/2026,0,1,1,0
11710M74LC0000,02/01/2026,0,0,0,0
11710M74LC0000,03/01/2026,0,0,0,0
11710M74LC0000,04/01/2026,0,1,1,0
11710M74LD0000,01/01/2026,0,0,0,0
11710M74LD0000,02/01/2026,0,0,0,0
11710M74LD0000,03/01/2026,0,0,0,0
11710M74LD0000,04/01/2026,0,0,0,0
11710M76M00000,01/01/2026,2,2,3,2
11710M76M00000,02/01/2026,2,2,2,2
11710M76M00000,03/01/2026,2,2,2,2
11710M76M00000,04/01/2026,0,0,0,0
11710M79F70000,01/01/2026,0,0,0,0
11710M79F70000,02/01/2026,0,0,0,0
11710M79F70000,03/01/2026,0,0,0,0
11710M79F70000,04/01/2026,0,0,0,0
11710M79F80000,01/01/2026,0,1,1,0
11710M79F80000,02/01/2026,0,0,0,0
11710M79F80000,03/01/2026,0,1,1,0
11710M79F80000,04/01/2026,0,0,0,0
1172057L10000,01/01/2026,0,0,0,0
1172057L10000,02/01/2026,0,0,0,0
1172057L10000,03/01/2026,0,0,0,0
1172057L10000,04/01/2026,0,0,0,0
1172062G00000,01/01/2026,0,0,0,0
1172062G00000,02/01/2026,0,0,0,0
1172062G00000,03/01/2026,0,0,0,0
1172062G00000,04/01/2026,0,0,0,0
1172080JA0000,01/01/2026,0,0,0,0
1172080JA0000,02/01/2026,0,0,0,0
1172080JA0000,03/01/2026,0,0,0,0
1172080JA0000,04/01/2026,0,0,0,0
1173065J01000,01/01/2026,0,0,0,0
1173065J01000,02/01/2026,0,0,0,0
1173065J01000,03/01/2026,0,0,0,0
1173065J01000,04/01/2026,0,0,0,0
11740M79F00000,01/01/2026,0,0,0,0
11740M79F00000,02/01/2026,0,0,0,0
11740M79F00000,03/01/2026,0,0,0,0
11740M79F00000,04/01/2026,0,0,0,0
11749M79F01000,01/01/2026,0,0,0,0
11749M79F01000,02/01/2026,0,0,0,0
11749M79F01000,03/01/2026,0,0,0,0
11749M79F01000,04/01/2026,0,0,0,0
1191052R00000,01/01/2026,0,0,0,0
1191052R00000,02/01/2026,0,0,0,0
1191052R00000,03/01/2026,0,0,0,0
1191052R00000,04/01/2026,0,0,0,0
1191052R10000,01/01/2026,0,0,0,0
1191052R10000,02/01/2026,0,0,0,0
1191052R10000,03/01/2026,0,0,0,0
1191052R10000,04/01/2026,0,0,0,0
1191061M01000,01/01/2026,0,0,0,0
1191061M01000,02/01/2026,0,0,0,0
1191061M01000,03/01/2026,0,0,0,0
1191061M01000,04/01/2026,0,0,0,0
1191067R00000,01/01/2026,0,0,0,0
1191067R00000,02/01/2026,0,1,1,1
1191067R00000,03/01/2026,0,0,0,0
1191067R00000,04/01/2026,0,0,0,0
1191067R10000,01/01/2026,0,0,0,0
1191067R10000,02/01/2026,0,0,0,0
1191067R10000,03/01/2026,0,0,0,0
1191067R10000,04/01/2026,0,0,0,0
1191069T10000,04/01/2026,5,5,5,5
11910M55R00000,01/01/2026,0,0,0,0
11910M55R00000,02/01/2026,0,0,0,0
11910M55R00000,03/01/2026,0,0,0,0
11910M55R00000,04/01/2026,0,0,0,0
11910M62S00000,01/01/2026,0,0,0,0
11910M62S00000,02/01/2026,0,0,0,0
11910M62S00000,03/01/2026,0,0,0,0
11910M62S00000,04/01/2026,0,0,0,0
11910M68P11000,01/01/2026,0,0,0,0
11910M68P11000,02/01/2026,0,0,0,0
11910M68P11000,03/01/2026,0,0,0,0
11910M68P11000,04/01/2026,0,0,0,0
11910M69P01000,01/01/2026,0,0,0,0
11910M69P01000,02/01/2026,0,0,0,0
11910M69P01000,03/01/2026,0,0,0,0
11910M69P01000,04/01/2026,0,0,0,0
11910M69R00000,01/01/2026,0,0,0,0
11910M69R00000,02/01/2026,0,0,0,0
11910M69R00000,03/01/2026,0,0,0,0
11910M69R00000,04/01/2026,0,0,0,0
11910M72R00000,01/01/2026,0,0,0,0
11910M72R00000,02/01/2026,0,1,1,0
11910M72R00000,03/01/2026,0,0,0,0
11910M72R00000,04/01/2026,0,0,0,0
1193054P20000,01/01/2026,0,0,0,0
1193054P20000,02/01/2026,0,0,0,0
1193054P20000,03/01/2026,0,0,0,0
1193054P20000,04/01/2026,0,0,0,0
1194069T10000,04/01/2026,5,5,5,5
11940M62S00000,01/01/2026,0,0,0,0
11940M62S00000,02/01/2026,0,0,0,0
11940M62S00000,03/01/2026,0,0,0,0
11940M62S00000,04/01/2026,0,0,0,0
1194152R00000,01/01/2026,0,0,0,0
1194152R00000,02/01/2026,0,0,0,0
1194152R00000,03/01/2026,0,0,0,0
1194152R00000,04/01/2026,0,0,0,0
11941M68P00000,01/01/2026,0,0,0,0
11941M68P00000,02/01/2026,0,0,0,0
11941M68P00000,03/01/2026,0,0,0,0
11941M68P00000,04/01/2026,0,0,0,0
11941M68P10000,01/01/2026,0,0,0,0
11941M68P10000,02/01/2026,0,0,0,0
11941M68P10000,03/01/2026,0,0,0,0
11941M68P10000,04/01/2026,0,0,0,0
11941M68P20000,01/01/2026,0,0,0,0
11941M68P20000,02/01/2026,0,0,0,0
11941M68P20000,03/01/2026,0,0,0,0
11941M68P20000,04/01/2026,0,0,0,0
1222278K00000,01/01/2026,0,0,0,0
1222278K00000,02/01/2026,0,0,0,0
1222278K00000,03/01/2026,0,0,0,0
1222278K00000,04/01/2026,0,0,0,0
1277173G00000,01/01/2026,0,0,0,0
1277173G00000,02/01/2026,0,0,0,0
1277173G00000,03/01/2026,0,0,0,0
1277173G00000,04/01/2026,0,0,0,0
1282158J10000,01/01/2026,0,0,0,0
1282158J10000,02/01/2026,0,0,0,0
1282158J10000,03/01/2026,0,0,0,0
1282158J10000,04/01/2026,0,0,0,0
1289152S00310,01/01/2026,0,0,0,0
1289152S00310,02/01/2026,0,0,0,0
1289152S00310,03/01/2026,0,0,0,0
1289152S00310,04/01/2026,0,0,0,0
13110M68P00000,01/01/2026,0,0,0,0
13110M68P00000,02/01/2026,0,0,0,0
13110M68P00000,03/01/2026,0,0,0,0
13110M68P00000,04/01/2026,0,0,0,0
13118M68P00000,01/01/2026,0,0,0,0
13118M68P00000,02/01/2026,4,3,3,4
13118M68P00000,03/01/2026,4,3,3,3
13118M68P00000,04/01/2026,0,0,0,0
13175M68K00000,01/01/2026,0,0,0,0
13175M68K00000,02/01/2026,0,1,1,0
13175M68K00000,03/01/2026,0,0,0,0
13175M68K00000,04/01/2026,0,0,0,0
1362052R40000,01/01/2026,0,0,0,0
1362052R40000,02/01/2026,0,0,0,0
1362052R40000,03/01/2026,0,0,0,0
1362052R40000,04/01/2026,0,0,0,0
1362067R00000,01/01/2026,0,0,0,0
1362067R00000,02/01/2026,0,0,0,0
1362067R00000,03/01/2026,0,1,1,1
1362067R00000,04/01/2026,0,1,1,1
1376072R00000,01/01/2026,0,0,0,0
1376072R00000,02/01/2026,0,0,0,0
1376072R00000,03/01/2026,0,0,0,0
1376072R00000,04/01/2026,0,0,0,0
13760M56R10000,01/01/2026,10,13,13,11
13760M56R10000,02/01/2026,15,16,13,15
13760M56R10000,03/01/2026,9,12,16,13
13760M56R10000,04/01/2026,8,12,13,10
13760M68P00000,01/01/2026,3,6,8,4
13760M68P00000,02/01/2026,6,7,7,6
13760M68P00000,03/01/2026,8,9,9,9
13760M68P00000,04/01/2026,8,9,9,8
1376561M00000,01/01/2026,0,0,0,0
1376561M00000,02/01/2026,0,0,0,0
1376561M00000,03/01/2026,0,0,0,0
1376561M00000,04/01/2026,0,0,0,0
1376572R01000,01/01/2026,0,0,0,0
1376572R01000,02/01/2026,0,0,0,0
1376572R01000,03/01/2026,0,0,0,0
1376572R01000,04/01/2026,0,0,0,0
13765M53M30000,01/01/2026,0,0,0,0
13765M53M30000,02/01/2026,0,0,0,0
13765M53M30000,03/01/2026,0,0,0,0
13765M53M30000,04/01/2026,0,0,0,0
13765M53T50000,01/01/2026,0,0,0,0
13765M53T50000,02/01/2026,0,0,0,0
13765M53T50000,03/01/2026,0,0,0,0
13765M53T50000,04/01/2026,0,0,0,0
13765M76M00000,01/01/2026,0,0,0,0
13765M76M00000,02/01/2026,0,0,0,0
13765M76M00000,03/01/2026,0,0,0,0
13765M76M00000,04/01/2026,0,0,0,0
13766M68K50000,01/01/2026,0,0,0,0
13766M68K50000,02/01/2026,0,0,0,0
13766M68K50000,03/01/2026,0,0,0,0
13766M68K50000,04/01/2026,0,0,0,0
13766M76M01000,01/01/2026,0,0,0,0
13766M76M01000,02/01/2026,0,1,1,0
13766M76M01000,03/01/2026,0,0,0,0
13766M76M01000,04/01/2026,0,0,0,0
13825M60M00000,01/01/2026,0,1,1,0
13825M60M00000,02/01/2026,0,0,0,0
13825M60M00000,03/01/2026,0,0,0,0
13825M60M00000,04/01/2026,0,0,0,0
1387060K00000,01/01/2026,0,0,0,0
1387060K00000,02/01/2026,0,0,0,0
1387060K00000,03/01/2026,0,0,0,0
1387060K00000,04/01/2026,0,0,0,0
13870M71L00000,01/01/2026,1,1,1,1
13870M71L00000,02/01/2026,0,0,0,0
13870M71L00000,03/01/2026,0,0,0,0
13870M71L00000,04/01/2026,0,0,0,0
13871M77G00000,01/01/2026,0,0,0,0
13871M77G00000,02/01/2026,0,0,0,0
13871M77G00000,03/01/2026,0,0,0,0
13871M77G00000,04/01/2026,0,0,0,0
1411076J00H02,01/01/2026,0,0,0,0
1411076J00H02,02/01/2026,0,0,0,0
1411076J00H02,03/01/2026,0,0,0,0
1411076J00H02,04/01/2026,0,0,0,0
14110M81R50000,01/01/2026,0,0,0,0
14110M81R50000,02/01/2026,0,0,0,0
14110M81R50000,03/01/2026,0,0,0,0
14110M81R50000,04/01/2026,0,0,0,0
1412154M00000,01/01/2026,0,0,0,0
1412154M00000,02/01/2026,0,0,0,0
1412154M00000,03/01/2026,0,0,0,0
1412154M00000,04/01/2026,0,0,0,0
14182M56R00000,01/01/2026,0,0,0,0
14182M56R00000,02/01/2026,0,0,0,0
14182M56R00000,03/01/2026,0,0,0,0
14182M56R00000,04/01/2026,0,0,0,0
1418352D00000,01/01/2026,0,0,0,0
1418352D00000,02/01/2026,0,0,0,0
1418352D00000,03/01/2026,0,0,0,0
1418352D00000,04/01/2026,0,0,0,0
1419052R00000,01/01/2026,0,0,0,0
1419052R00000,02/01/2026,0,0,0,0
1419052R00000,03/01/2026,0,0,0,0
1419052R00000,04/01/2026,0,0,0,0
1419060K00000,01/01/2026,0,0,0,0
1419060K00000,02/01/2026,0,0,0,0
1419060K00000,03/01/2026,0,0,0,0
1419060K00000,04/01/2026,0,0,0,0
14190M53M00000,01/01/2026,0,0,0,0
14190M53M00000,02/01/2026,0,0,0,0
14190M53M00000,03/01/2026,0,0,0,0
14190M53M00000,04/01/2026,0,0,0,0
14190M53M10000,01/01/2026,0,0,0,0
14190M53M10000,02/01/2026,0,0,0,0
14190M53M10000,03/01/2026,0,0,0,0
14190M53M10000,04/01/2026,0,0,0,0
14190M68P00000,01/01/2026,0,0,0,0
14190M68P00000,02/01/2026,0,0,0,0
14190M68P00000,03/01/2026,0,0,0,0
14190M68P00000,04/01/2026,0,0,0,0
14190M68PA0000,01/01/2026,0,0,0,0
14190M68PA0000,02/01/2026,0,0,0,0
14190M68PA0000,03/01/2026,0,0,0,0
14190M68PA0000,04/01/2026,0,0,0,0
14190M76M01000,01/01/2026,0,0,0,0
14190M76M01000,02/01/2026,0,0,0,0
14190M76M01000,03/01/2026,0,0,0,0
14190M76M01000,04/01/2026,0,1,1,1
14190M76T00000,01/01/2026,0,0,0,0
14190M76T00000,02/01/2026,0,0,0,0
14190M76T00000,03/01/2026,0,0,0,0
14190M76T00000,04/01/2026,0,0,0,0
1422178K00000,01/01/2026,0,0,0,0
1422178K00000,02/01/2026,0,0,0,0
1422178K00000,03/01/2026,0,0,0,0
1422178K00000,04/01/2026,0,0,0,0
14231M74L00000,01/01/2026,0,0,0,0
14231M74L00000,02/01/2026,0,0,0,0
14231M74L00000,03/01/2026,0,0,0,0
14231M74L00000,04/01/2026,0,0,0,0
14232M79M00000,01/01/2026,0,0,0,0
14232M79M00000,02/01/2026,0,0,0,0
14232M79M00000,03/01/2026,0,0,0,0
14232M79M00000,04/01/2026,0,0,0,0
1423352R00000,01/01/2026,0,0,0,0
1423352R00000,02/01/2026,0,0,0,0
1423352R00000,03/01/2026,0,1,1,0
1423352R00000,04/01/2026,0,0,0,0
1425052R00000,01/01/2026,0,0,0,0
1425052R00000,02/01/2026,0,0,0,0
1425052R00000,03/01/2026,0,1,1,1
1425052R00000,04/01/2026,0,0,0,0
1425076K10000,01/01/2026,0,0,0,0
1425076K10000,02/01/2026,0,0,0,0
1425076K10000,03/01/2026,0,0,0,0
1425076K10000,04/01/2026,0,0,0,0
14250M76T00000,01/01/2026,0,0,0,0
14250M76T00000,02/01/2026,0,0,0,0
14250M76T00000,03/01/2026,0,0,0,0
14250M76T00000,04/01/2026,0,0,0,0
1428157L00000,01/01/2026,0,0,0,0
1428157L00000,02/01/2026,0,0,0,0
1428157L00000,03/01/2026,0,0,0,0
1428157L00000,04/01/2026,0,0,0,0
1428161P00000,01/01/2026,0,0,0,0
1428161P00000,02/01/2026,0,0,0,0
1428161P00000,03/01/2026,0,0,0,0
1428161P00000,04/01/2026,0,0,0,0
1428165J11000,01/01/2026,0,0,0,0
1428165J11000,02/01/2026,0,0,0,0
1428165J11000,03/01/2026,0,0,0,0
1428165J11000,04/01/2026,0,0,0,0
1428168K00000,01/01/2026,0,0,0,0
1428168K00000,02/01/2026,0,0,0,0
1428168K00000,03/01/2026,0,0,0,0
1428168K00000,04/01/2026,0,0,0,0
1428180J00000,01/01/2026,0,0,0,0
1428180J00000,02/01/2026,0,0,0,0
1428180J00000,03/01/2026,0,0,0,0
1428180J00000,04/01/2026,0,0,0,0
1428180JA0000,01/01/2026,2,2,2,2
1428180JA0000,02/01/2026,4,5,2,1
1428180JA0000,03/01/2026,0,0,0,0
1428180JA0000,04/01/2026,0,0,0,0
1428184A00000,01/01/2026,0,0,0,0
1428184A00000,02/01/2026,0,0,0,0
1428184A00000,03/01/2026,0,0,0,0
1428184A00000,04/01/2026,0,0,0,0
14281M60M10000,01/01/2026,0,0,0,0
14281M60M10000,02/01/2026,0,0,0,0
14281M60M10000,03/01/2026,0,0,0,0
14281M60M10000,04/01/2026,0,1,1,0
